source_id,source_type,source_name,source_database,source_url,search_query,download_date,download_file,license_or_terms_note,inclusion_summary,exclusion_summary,curator_note
EXTSRC-000242,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL1163970_offset_0; activity_by_molecule_CHEMBL1163970_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL1163970_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000243,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL11731_offset_0; activity_by_molecule_CHEMBL11731_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL11731_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000244,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL1184360_offset_0; activity_by_molecule_CHEMBL1184360_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL1184360_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000245,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL1198626_offset_0; activity_by_molecule_CHEMBL1198626_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL1198626_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000246,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL1200398_offset_0; activity_by_molecule_CHEMBL1200398_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL1200398_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000247,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL1200398_offset_100; activity_by_molecule_CHEMBL1200398_offset_100.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL1200398_offset_100.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000248,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL1200680_offset_0; activity_by_molecule_CHEMBL1200680_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL1200680_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000249,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL1200725_offset_0; activity_by_molecule_CHEMBL1200725_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL1200725_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000250,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL1200836_offset_0; activity_by_molecule_CHEMBL1200836_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL1200836_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000251,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL1201049_offset_0; activity_by_molecule_CHEMBL1201049_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL1201049_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000252,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL1201049_offset_100; activity_by_molecule_CHEMBL1201049_offset_100.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL1201049_offset_100.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000253,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL1201049_offset_200; activity_by_molecule_CHEMBL1201049_offset_200.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL1201049_offset_200.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000254,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL1201196_offset_0; activity_by_molecule_CHEMBL1201196_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL1201196_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000255,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL1201569_offset_0; activity_by_molecule_CHEMBL1201569_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL1201569_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000256,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL120201_offset_0; activity_by_molecule_CHEMBL120201_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL120201_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000257,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL1214186_offset_0; activity_by_molecule_CHEMBL1214186_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL1214186_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000258,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL1214186_offset_100; activity_by_molecule_CHEMBL1214186_offset_100.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL1214186_offset_100.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000259,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL12204_offset_0; activity_by_molecule_CHEMBL12204_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL12204_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000260,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL1221_offset_0; activity_by_molecule_CHEMBL1221_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL1221_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000261,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL1221_offset_100; activity_by_molecule_CHEMBL1221_offset_100.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL1221_offset_100.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000262,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL1221_offset_200; activity_by_molecule_CHEMBL1221_offset_200.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL1221_offset_200.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000263,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL1221_offset_300; activity_by_molecule_CHEMBL1221_offset_300.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL1221_offset_300.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000264,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL1221_offset_400; activity_by_molecule_CHEMBL1221_offset_400.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL1221_offset_400.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000265,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL1221_offset_500; activity_by_molecule_CHEMBL1221_offset_500.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL1221_offset_500.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000266,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL122543_offset_0; activity_by_molecule_CHEMBL122543_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL122543_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000267,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL12265_offset_0; activity_by_molecule_CHEMBL12265_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL12265_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000268,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL12282_offset_0; activity_by_molecule_CHEMBL12282_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL12282_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-000269,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_molecule_CHEMBL1237070_offset_0; activity_by_molecule_CHEMBL1237070_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_molecule_CHEMBL1237070_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
